GO_term	Dm_F_wh_L(up)	Dm_F_wh_L(down)	Dm_F_ov(up)	Dm_F_ov(down)	Dp_F_ab(up)	Dp_F_ab(down)	Dp_F_hd(up)	Dp_F_hd(down)	Dp_M_ab(up)	Dp_M_ab(down)	Dp_M_hd(up)	Dp_M_hd(down)	Dm_F_wh_D(up)	Dm_F_wh_D(down)	Dm_M_ts(up)	Dm_M_ts(down)	Af_F_wh(up)	Af_F_wh(down)
GO:0001692	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0052803	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051283	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0031038	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0048546	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044106	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
GO:0002831	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0006144	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0005992	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0097192	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048585	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0038034	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:2001237	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046688	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035336	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0
GO:0009308	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
GO:0090251	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048666	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0008016	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0098711	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032233	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:1903522	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0050832	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0
GO:0036010	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031347	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0051282	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
GO:0046777	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0072375	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045213	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901185	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045104	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045103	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0044550	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0050776	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042811	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
GO:0042059	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:1990461	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048789	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071678	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042592	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0
GO:0061031	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0099638	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006583	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:1905954	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0
GO:0030032	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0099509	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0040003	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0060291	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008084	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0006816	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0004970	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:0140096	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1
GO:0070593	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0072347	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0035435	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0110107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010648	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0038066	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015175	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051787	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0023057	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046661	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006817	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0061059	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0046351	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0019915	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0
GO:0045739	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097581	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016139	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
GO:0060788	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051208	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
GO:0050931	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071697	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0001744	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071696	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016137	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
GO:0008066	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
GO:0005245	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
GO:0035330	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
GO:0019901	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0003774	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0008227	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016491	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	0	0	0
GO:0048066	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
GO:0120036	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0008038	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035147	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0035146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019400	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0
GO:0097720	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006796	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0
GO:0006734	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0
GO:0004867	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0
GO:0003953	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0098960	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
GO:0102391	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0022834	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0043130	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0015276	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0006793	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0
GO:0098754	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:0030388	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0061817	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0099072	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:2001236	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0019184	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0018212	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0018108	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0048878	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0
GO:0006880	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048621	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007626	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0006096	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0006757	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0006072	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0042628	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
GO:0052646	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0071875	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043622	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0065008	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0
GO:0035329	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0
GO:0071880	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0090066	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0
GO:0044057	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0085029	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0
GO:0080134	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0071805	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0038063	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0038065	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097553	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0097577	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042810	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0
GO:0035418	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005085	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
GO:0030215	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006813	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0030030	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
GO:0010951	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0010466	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0006101	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
GO:0090328	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048513	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0033238	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:1900544	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:1903578	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0031956	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0
GO:0048731	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
GO:0014033	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0001755	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0014032	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0090497	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035251	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0
GO:0006538	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008093	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0030234	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0046031	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
GO:0061060	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046394	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:1905952	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0
GO:0016053	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0
GO:1900074	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004857	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0023051	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0010646	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0
GO:0032182	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
GO:0043473	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
GO:0016832	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0022414	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019953	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0007292	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0022412	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0007276	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0007338	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048609	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0009566	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000003	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
GO:0051301	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006260	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000278	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048477	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0007281	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0006270	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008354	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006261	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0003006	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0009790	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0032504	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1
GO:0035044	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030953	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007346	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009880	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007350	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006013	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0
GO:0009948	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007147	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007280	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071163	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007143	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008595	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007351	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007314	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007051	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009952	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000578	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045931	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007389	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008358	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1904668	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1905784	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1905786	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009994	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035282	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044786	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0061983	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0015923	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0
GO:0004559	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0
GO:0016787	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1
GO:1903047	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0097027	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1990757	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0016477	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0048599	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0055106	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904666	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1901987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007028	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007278	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051443	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0003002	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009798	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0033260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007144	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045450	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901993	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008309	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007309	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031122	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
GO:0007308	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035046	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044770	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051276	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0050794	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0021700	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0000226	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0048870	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
GO:0051438	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007277	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044771	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0019318	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0
GO:0017108	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007344	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0000741	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045448	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0008219	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0
GO:0048256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006281	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007315	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0005996	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0
GO:0009263	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007343	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007317	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
GO:0043035	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0008297	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1904580	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
GO:0042982	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006913	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0051169	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044093	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
GO:0060547	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0032501	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1
GO:0001775	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0035186	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050789	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901990	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0009794	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043085	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
GO:0030261	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
GO:0033043	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
GO:0007275	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0009262	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031398	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0031145	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006289	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033301	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0033036	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1903322	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007369	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:1902969	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0007349	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1901995	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051081	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0110030	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0110032	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051078	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0007052	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:2000146	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0030336	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0070727	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0031109	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0006974	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0004035	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0
GO:0048469	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0006555	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
GO:0045451	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0009086	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
GO:0051247	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1
GO:0044772	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:1902944	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0010389	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:1902749	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0071695	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0042023	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
GO:0010623	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GO:1901693	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
